State,State Code,Year,Month,Month Code,Births,Female Population,Fertility
Louisiana,22,2014,October,10,5722,942656,6.070082829791567
Louisiana,22,2014,November,11,5277,942656,5.5980124244687355
Louisiana,22,2014,December,12,5964,942656,6.3268042636974675
Louisiana,22,2015,January,1,5389,943958,5.708940440146701
Louisiana,22,2015,February,2,4818,943958,5.104040645876194
Louisiana,22,2015,March,3,5211,943958,5.520372728447664
Louisiana,22,2015,April,4,4960,943958,5.2544710675686845
Louisiana,22,2015,May,5,5018,943958,5.315914479245898
Louisiana,22,2015,June,6,5133,943958,5.437741933433479
Louisiana,22,2015,July,7,5727,943958,6.0670072185415025
Louisiana,22,2015,August,8,5853,943958,6.200487733564417
Louisiana,22,2015,September,9,5881,943958,6.230150070236176
Louisiana,22,2015,October,10,5751,943958,6.092432078545867
Louisiana,22,2015,November,11,5344,943958,5.6612688276385175
Louisiana,22,2015,December,12,5607,943958,5.93988291851968
Louisiana,22,2016,January,1,5264,940460,5.597260914871446
Louisiana,22,2016,February,2,4778,940460,5.0804925249346065
Louisiana,22,2016,March,3,5244,940460,5.575994725985156
Louisiana,22,2016,April,4,4692,940460,4.989047912723561
Louisiana,22,2016,May,5,4989,940460,5.3048508176849625
Louisiana,22,2016,June,6,5326,940460,5.663186100418944
Louisiana,22,2016,July,7,5597,940460,5.951342959828169
Louisiana,22,2016,August,8,5669,940460,6.027901239818812
Louisiana,22,2016,September,9,5615,940460,5.97048252982583
Louisiana,22,2016,October,10,5353,940460,5.691895455415435
Louisiana,22,2016,November,11,5392,940460,5.7333645237437
Louisiana,22,2016,December,12,5259,940460,5.591944367649874
Louisiana,22,2017,January,1,5172,936106,5.525015329460553
Louisiana,22,2017,February,2,4443,936106,4.746257368289489
Louisiana,22,2017,March,3,4925,936106,5.261156322040453
Louisiana,22,2017,April,4,4578,936106,4.890471805543389
Louisiana,22,2017,May,5,4863,936106,5.194924506412735
Louisiana,22,2017,June,6,4976,936106,5.315637331669704
Louisiana,22,2017,July,7,5224,936106,5.580564594180574
Louisiana,22,2017,August,8,5910,936106,6.313387586448544
Louisiana,22,2017,September,9,5451,936106,5.82305849978528
Louisiana,22,2017,October,10,5227,936106,5.583769359452883
Louisiana,22,2017,November,11,5196,936106,5.550653451639024
Louisiana,22,2017,December,12,5053,936106,5.397892973658966
Louisiana,22,2018,January,1,5186,926727,5.596038531304257
Louisiana,22,2018,February,2,4519,926727,4.876301219237165
Louisiana,22,2018,March,3,4781,926727,5.159016625176562
Louisiana,22,2018,April,4,4482,926727,4.836375761146487
Louisiana,22,2018,May,5,4952,926727,5.343536985541589
Louisiana,22,2018,June,6,4766,926727,5.142830628653314
Louisiana,22,2018,July,7,5133,926727,5.538848010255448
Louisiana,22,2018,August,8,5641,926727,6.087013759176111
Louisiana,22,2018,September,9,5021,926727,5.417992569548529
Louisiana,22,2018,October,10,5156,926727,5.563666538257761
Louisiana,22,2018,November,11,5049,926727,5.448206429725259
Louisiana,22,2018,December,12,4929,926727,5.318718457539275
Louisiana,22,2019,January,1,5117,922449,5.54719014276128
Louisiana,22,2019,February,2,4504,922449,4.882654759233302
Louisiana,22,2019,March,3,4495,922449,4.872898122281015
Louisiana,22,2019,April,4,4448,922449,4.821946795974628
Louisiana,22,2019,May,5,4838,922449,5.244734397240389
Louisiana,22,2019,June,6,4447,922449,4.8208627252021525
Louisiana,22,2019,July,7,5184,922449,5.619822884517193
Louisiana,22,2019,August,8,5394,922449,5.847477746737218
Louisiana,22,2019,September,9,5300,922449,5.745575094124445
Louisiana,22,2019,October,10,5382,922449,5.834468897467502
Louisiana,22,2019,November,11,4784,922449,5.1861945755266685
Louisiana,22,2019,December,12,5048,922449,5.472389259460415
Louisiana,22,2020,January,1,5020,920988,5.4506681954596585
Louisiana,22,2020,February,2,4426,920988,4.8057086520128385
Louisiana,22,2020,March,3,4640,920988,5.038067814130043
Louisiana,22,2020,April,4,4395,920988,4.77204914722016
Louisiana,22,2020,May,5,4581,920988,4.974006175976235
Louisiana,22,2020,June,6,4572,920988,4.964234061681585
Louisiana,22,2020,July,7,4952,920988,5.376834443011201
Louisiana,22,2020,August,8,5096,920988,5.533188271725582
Louisiana,22,2020,September,9,5098,920988,5.535359852679948
Louisiana,22,2020,October,10,4869,920988,5.2867138334049955
Louisiana,22,2020,November,11,4774,920988,5.183563738072592
Louisiana,22,2020,December,12,4905,920988,5.3258022905835904
Maine,23,2010,January,1,1055,241923,4.360891688677802
Maine,23,2010,February,2,952,241923,3.93513638637087
Maine,23,2010,March,3,1051,241923,4.344357502180446
Maine,23,2010,April,4,1172,241923,4.844516643725483
Maine,23,2010,May,5,1135,241923,4.691575418624934
Maine,23,2010,June,6,1141,241923,4.716376698370969
Maine,23,2010,July,7,1136,241923,4.695708965249273
Maine,23,2010,August,8,1130,241923,4.670907685503239
Maine,23,2010,September,9,1137,241923,4.699842511873612
Maine,23,2010,October,10,1054,241923,4.356758142053463
Maine,23,2010,November,11,990,241923,4.092211158095758
Maine,23,2010,December,12,1017,241923,4.203816916952915
Maine,23,2011,January,1,1006,239185,4.205949369734724
Maine,23,2011,February,2,955,239185,3.992725296318749
Maine,23,2011,March,3,1019,239185,4.2603006041348745
Maine,23,2011,April,4,1003,239185,4.193406777180844
Maine,23,2011,May,5,1087,239185,4.544599368689508
Maine,23,2011,June,6,1094,239185,4.573865417981897
Maine,23,2011,July,7,1177,239185,4.920877145305934
Maine,23,2011,August,8,1165,239185,4.870706775090412
Maine,23,2011,September,9,1146,239185,4.7912703555824985
Maine,23,2011,October,10,1100,239185,4.5989506030896585
Maine,23,2011,November,11,989,239185,4.1348746785960655
Maine,23,2011,December,12,963,239185,4.026172209795765
Maine,23,2012,January,1,1050,237226,4.426159021355163
Maine,23,2012,February,2,939,237226,3.9582507819547605
Maine,23,2012,March,3,1061,237226,4.472528306340789
Maine,23,2012,April,4,1061,237226,4.472528306340789
Maine,23,2012,May,5,1106,237226,4.662220835827439
Maine,23,2012,June,6,1039,237226,4.3797897363695375
Maine,23,2012,July,7,1107,237226,4.666436225371586
Maine,23,2012,August,8,1141,237226,4.809759469872611
Maine,23,2012,September,9,1059,237226,4.464097527252493
Maine,23,2012,October,10,1149,237226,4.843482586225793
Maine,23,2012,November,11,1004,237226,4.232251102324366
Maine,23,2012,December,12,1082,237226,4.561051486767893
Maine,23,2013,January,1,1059,234970,4.506958335106609
Maine,23,2013,February,2,963,234970,4.098395539856152
Maine,23,2013,March,3,1063,234970,4.523981784908711
Maine,23,2013,April,4,1009,234970,4.29416521258033
Maine,23,2013,May,5,1106,234970,4.706983870281313
Maine,23,2013,June,6,1128,234970,4.800612844192876
Maine,23,2013,July,7,1051,234970,4.472911435502405
Maine,23,2013,August,8,1136,234970,4.83465974379708
Maine,23,2013,September,9,1077,234970,4.583563859216071
Maine,23,2013,October,10,1103,234970,4.694216282929736
Maine,23,2013,November,11,1049,234970,4.464399710601353
Maine,23,2013,December,12,1032,234970,4.392050048942418
Maine,23,2014,January,1,1012,233832,4.327893530397892
Maine,23,2014,February,2,886,233832,3.7890451264155462
Maine,23,2014,March,3,1124,233832,4.806869889493312
Maine,23,2014,April,4,1047,233832,4.477573642615211
Maine,23,2014,May,5,1100,233832,4.704232098258579
Maine,23,2014,June,6,1088,233832,4.652913202641212
Maine,23,2014,July,7,1164,233832,4.977932874884533
Maine,23,2014,August,8,1154,233832,4.935167128536727
Maine,23,2014,September,9,1106,233832,4.729891546067262
Maine,23,2014,October,10,1083,233832,4.63153032946731
Maine,23,2014,November,11,1003,233832,4.289404358684868
Maine,23,2014,December,12,931,233832,3.98149098498067
Maine,23,2015,January,1,1045,232112,4.502136899427862
Maine,23,2015,February,2,979,232112,4.217791411042945
Maine,23,2015,March,3,1011,232112,4.355655890259874
Maine,23,2015,April,4,983,232112,4.235024470945061
Maine,23,2015,May,5,1050,232112,4.523678224305508
Maine,23,2015,June,6,1139,232112,4.907113807127594
Maine,23,2015,July,7,1142,232112,4.920038602054181
Maine,23,2015,August,8,1115,232112,4.803715447714897
Maine,23,2015,September,9,1079,232112,4.64861790859585
Maine,23,2015,October,10,1061,232112,4.571069139036327
Maine,23,2015,November,11,975,232112,4.200558351140828
Maine,23,2015,December,12,1028,232112,4.428896394843869
Maine,23,2016,January,1,955,231340,4.128123108844125
Maine,23,2016,February,2,1009,231340,4.361545776778767
Maine,23,2016,March,3,1068,231340,4.616581654707357
Maine,23,2016,April,4,1071,231340,4.629549580703726
Maine,23,2016,May,5,1117,231340,4.828391112648051
Maine,23,2016,June,6,1080,231340,4.668453358692833
Maine,23,2016,July,7,1190,231340,5.143943978559696
Maine,23,2016,August,8,1167,231340,5.044523212587533
Maine,23,2016,September,9,1135,231340,4.906198668626264
Maine,23,2016,October,10,1016,231340,4.391804270770295
Maine,23,2016,November,11,945,231340,4.084896688856229
Maine,23,2016,December,12,952,231340,4.115155182847756
Maine,23,2017,January,1,899,231535,3.8827823007320705
Maine,23,2017,February,2,891,231535,3.8482302891571467
Maine,23,2017,March,3,1070,231535,4.621331548146069
Maine,23,2017,April,4,998,231535,4.310363443971753
Maine,23,2017,May,5,1086,231535,4.690435571295916
Maine,23,2017,June,6,1050,231535,4.534951519208759
Maine,23,2017,July,7,1092,231535,4.716349579977109
Maine,23,2017,August,8,1155,231535,4.988446671129635
Maine,23,2017,September,9,1068,231535,4.612693545252338
Maine,23,2017,October,10,1024,231535,4.422657481590257
Maine,23,2017,November,11,957,231535,4.133284384650269
Maine,23,2017,December,12,1008,231535,4.353553458440409
Maine,23,2018,January,1,967,231150,4.18343067272334
Maine,23,2018,February,2,849,231150,3.672939649578196
Maine,23,2018,March,3,1029,231150,4.45165476963011
Maine,23,2018,April,4,979,231150,4.235345014060134
Maine,23,2018,May,5,1120,231150,4.845338524767467
Maine,23,2018,June,6,1018,231150,4.404066623404716
Maine,23,2018,July,7,1080,231150,4.672290720311486
Maine,23,2018,August,8,1167,231150,5.048669695003245
Maine,23,2018,September,9,1049,231150,4.538178671858101
Maine,23,2018,October,10,1079,231150,4.6679645252000865
Maine,23,2018,November,11,989,231150,4.278606965174129
Maine,23,2018,December,12,985,231150,4.261302184728531
Maine,23,2019,January,1,943,232728,4.051940462686054
Maine,23,2019,February,2,838,232728,3.6007699975937575
Maine,23,2019,March,3,950,232728,4.082018493692207
Maine,23,2019,April,4,972,232728,4.176549448282974
Maine,23,2019,May,5,1056,232728,4.537485820356811
Maine,23,2019,June,6,1013,232728,4.352720772747585
Maine,23,2019,July,7,1113,232728,4.782406929978344
Maine,23,2019,August,8,1025,232728,4.4042831116152765
Maine,23,2019,September,9,1026,232728,4.408579973187583
Maine,23,2019,October,10,1005,232728,4.318345880169124
Maine,23,2019,November,11,930,232728,3.9960812622460553
Maine,23,2019,December,12,908,232728,3.9015503076552887
Maine,23,2020,January,1,881,234488,3.757121899628126
Maine,23,2020,February,2,845,234488,3.6035959196206204
Maine,23,2020,March,3,954,234488,4.068438470198902
Maine,23,2020,April,4,906,234488,3.8637371635222273
Maine,23,2020,May,5,1013,234488,4.3200504929889805
Maine,23,2020,June,6,1084,234488,4.622837842448227
Maine,23,2020,July,7,1110,234488,4.733717716898093
Maine,23,2020,August,8,997,234488,4.251816724096756
Maine,23,2020,September,9,1001,234488,4.268875166319812
Maine,23,2020,October,10,960,234488,4.094026133533486
Maine,23,2020,November,11,898,234488,3.829620279076115
Maine,23,2020,December,12,890,234488,3.7955033946300025
Maryland,24,2010,January,1,5925,1193402,4.964798114968803
Maryland,24,2010,February,2,5521,1193402,4.626270108479791
Maryland,24,2010,March,3,6249,1193402,5.2362908726481106
Maryland,24,2010,April,4,6082,1193402,5.09635479075785
Maryland,24,2010,May,5,5995,1193402,5.023453957677296
Maryland,24,2010,June,6,6368,1193402,5.3360058052525465
Maryland,24,2010,July,7,6358,1193402,5.327626399151334
Maryland,24,2010,August,8,6465,1193402,5.417286044434315
Maryland,24,2010,September,9,6433,1193402,5.390471944910432
Maryland,24,2010,October,10,6266,1193402,5.250535863020173
Maryland,24,2010,November,11,5895,1193402,4.939659896665164
Maryland,24,2010,December,12,6244,1193402,5.232101169597503
Maryland,24,2011,January,1,5859,1192668,4.91251546951876
Maryland,24,2011,February,2,5476,1192668,4.591386706107651
Maryland,24,2011,March,3,6099,1192668,5.113744981839036
Maryland,24,2011,April,4,5909,1192668,4.954438284585484
Maryland,24,2011,May,5,6136,1192668,5.144767864988412
Maryland,24,2011,June,6,6400,1192668,5.366120328540717
Maryland,24,2011,July,7,6415,1192668,5.3786971730607345
Maryland,24,2011,August,8,6489,1192668,5.440742939359486
Maryland,24,2011,September,9,6351,1192668,5.325035969775327
Maryland,24,2011,October,10,6009,1192668,5.0382839147189324
Maryland,24,2011,November,11,5952,1192668,4.990491905542867
Maryland,24,2011,December,12,5998,1192668,5.029060895404253
Maryland,24,2012,January,1,5927,1198632,4.944803742933611
Maryland,24,2012,February,2,5663,1198632,4.724552656695299
Maryland,24,2012,March,3,6010,1198632,5.014049349591868
Maryland,24,2012,April,4,5558,1198632,4.636952792850516
Maryland,24,2012,May,5,6174,1198632,5.150871994073244
Maryland,24,2012,June,6,6170,1198632,5.147534856402966
Maryland,24,2012,July,7,6304,1198632,5.259328968357261
Maryland,24,2012,August,8,6642,1198632,5.5413171014957054
Maryland,24,2012,September,9,6262,1198632,5.224289022819347
Maryland,24,2012,October,10,6272,1198632,5.232631866995041
Maryland,24,2012,November,11,5948,1198632,4.962323715702568
Maryland,24,2012,December,12,5953,1198632,4.966495137790415
Maryland,24,2013,January,1,6081,1197064,5.079928892690783
Maryland,24,2013,February,2,5322,1197064,4.445877580480242
Maryland,24,2013,March,3,5822,1197064,4.863566191949637
Maryland,24,2013,April,4,5693,1197064,4.7558025301905325
Maryland,24,2013,May,5,6083,1197064,5.081599647136661
Maryland,24,2013,June,6,5965,1197064,4.983025134829884
Maryland,24,2013,July,7,6466,1197064,5.4015491235222175
Maryland,24,2013,August,8,6518,1197064,5.4449887391150344
Maryland,24,2013,September,9,6072,1197064,5.072410497684334
Maryland,24,2013,October,10,6186,1197064,5.167643501099357
Maryland,24,2013,November,11,5645,1197064,4.715704423489471
Maryland,24,2013,December,12,6100,1197064,5.095801059926621
Maryland,24,2014,January,1,6088,1201916,5.0652458241674125
Maryland,24,2014,February,2,5525,1201916,4.596827066117766
Maryland,24,2014,March,3,6248,1201916,5.198366607982588
Maryland,24,2014,April,4,5648,1201916,4.6991636686756815
Maryland,24,2014,May,5,6167,1201916,5.130974211176156
Maryland,24,2014,June,6,6081,1201916,5.059421789875499
Maryland,24,2014,July,7,6576,1201916,5.471264214803697
Maryland,24,2014,August,8,6567,1201916,5.463776170714093
Maryland,24,2014,September,9,6494,1201916,5.403039813098419
Maryland,24,2014,October,10,6245,1201916,5.195870593286053
Maryland,24,2014,November,11,6022,1201916,5.010333500843653
Maryland,24,2014,December,12,6260,1201916,5.208350666768726
Maryland,24,2015,January,1,6039,1200564,5.030135836157006
Maryland,24,2015,February,2,5543,1200564,4.6169966782279
Maryland,24,2015,March,3,6051,1200564,5.040131138364968
Maryland,24,2015,April,4,5939,1200564,4.946841651090654
Maryland,24,2015,May,5,6127,1200564,5.103434719015396
Maryland,24,2015,June,6,6271,1200564,5.223378345510943
Maryland,24,2015,July,7,6535,1200564,5.443274994086113
Maryland,24,2015,August,8,6442,1200564,5.365811401974406
Maryland,24,2015,September,9,6271,1200564,5.223378345510943
Maryland,24,2015,October,10,6260,1200564,5.214215985153644
Maryland,24,2015,November,11,5911,1200564,4.9235192792720754
Maryland,24,2015,December,12,6227,1200564,5.186728904081749
Maryland,24,2016,January,1,5903,1193439,4.946210070225625
Maryland,24,2016,February,2,5579,1193439,4.674725729593217
Maryland,24,2016,March,3,6013,1193439,5.038380679699591
Maryland,24,2016,April,4,5879,1193439,4.926100119067669
Maryland,24,2016,May,5,6240,1193439,5.228587301068592
Maryland,24,2016,June,6,6231,1193439,5.221046069384359
Maryland,24,2016,July,7,6518,1193439,5.461527568648251
Maryland,24,2016,August,8,6556,1193439,5.4933683246483485
Maryland,24,2016,September,9,6294,1193439,5.2738346911739935
Maryland,24,2016,October,10,6140,1193439,5.144795837910442
Maryland,24,2016,November,11,5864,1193439,4.913531399593946
Maryland,24,2016,December,12,5919,1193439,4.959616704330929
Maryland,24,2017,January,1,5692,1193286,4.770021604208882
Maryland,24,2017,February,2,5228,1193286,4.381179365215045
Maryland,24,2017,March,3,5826,1193286,4.882316561159689
Maryland,24,2017,April,4,5621,1193286,4.710522037466291
Maryland,24,2017,May,5,6007,1193286,5.033998555249957
Maryland,24,2017,June,6,6087,1193286,5.101040320593722
Maryland,24,2017,July,7,6349,1193286,5.320602102094552
Maryland,24,2017,August,8,6682,1193286,5.5996634503379745
Maryland,24,2017,September,9,6027,1193286,5.050758996585898
Maryland,24,2017,October,10,6258,1193286,5.2443420940160195
Maryland,24,2017,November,11,5936,1193286,4.974498988507365
Maryland,24,2017,December,12,5928,1193286,4.967794811972989
Maryland,24,2018,January,1,5914,1187110,4.981846669643083
Maryland,24,2018,February,2,5169,1187110,4.354272139902789
Maryland,24,2018,March,3,5672,1187110,4.777990245217377
Maryland,24,2018,April,4,5702,1187110,4.803261702790811
Maryland,24,2018,May,5,6141,1187110,5.173067365282072
Maryland,24,2018,June,6,5910,1187110,4.978477141966625
Maryland,24,2018,July,7,6054,1187110,5.099780138319111
Maryland,24,2018,August,8,6557,1187110,5.523498243633699
Maryland,24,2018,September,9,6087,1187110,5.127578741649889
Maryland,24,2018,October,10,6314,1187110,5.318799437288878
Maryland,24,2018,November,11,5722,1187110,4.820109341173101
Maryland,24,2018,December,12,5838,1187110,4.917825643790382
Maryland,24,2019,January,1,5757,1185432,4.85645739274796
Maryland,24,2019,February,2,5201,1185432,4.3874300676884035
Maryland,24,2019,March,3,5742,1185432,4.84380377786326
Maryland,24,2019,April,4,5663,1185432,4.777161406137172
Maryland,24,2019,May,5,5956,1185432,5.0243286835516505
Maryland,24,2019,June,6,5716,1185432,4.821870845396446
Maryland,24,2019,July,7,6279,1185432,5.296803190735529
Maryland,24,2019,August,8,6337,1185432,5.345730501623037
Maryland,24,2019,September,9,6079,1185432,5.128088325606193
Maryland,24,2019,October,10,6034,1185432,5.090127480952091
Maryland,24,2019,November,11,5505,1185432,4.643876662684995
Maryland,24,2019,December,12,5909,1185432,4.984680690246257
