State,State Code,Year,Month Code,Deaths_Female,Deaths_Male,Pop_Female,Pop_Male,mor_female,mor_male
Arizona,4,2014,2014/10,2004,2231,3387637,3343847,59.15627914088788,66.71955983632026
Arizona,4,2014,2014/11,1950,2323,3387637,3343847,57.56224766703162,69.47088189142626
Arizona,4,2014,2014/12,2174,2312,3387637,3343847,64.17452637339834,69.14191947179401
Arizona,4,2015,2015/01,2397,2652,3436575,3391490,69.74967809519653,78.19571928562372
Arizona,4,2015,2015/02,2017,2275,3436575,3391490,58.69215716229095,67.0796611518831
Arizona,4,2015,2015/03,2274,2548,3436575,3391490,66.17053316165077,75.12922049010906
Arizona,4,2015,2015/04,2197,2345,3436575,3391490,63.92993023577254,69.1436507257872
Arizona,4,2015,2015/05,2124,2397,3436575,3391490,61.80572226708278,70.67690012354451
Arizona,4,2015,2015/06,2043,2350,3436575,3391490,59.44872438401606,69.29107855249462
Arizona,4,2015,2015/07,2055,2296,3436575,3391490,59.7979092555815,67.69885802405432
Arizona,4,2015,2015/08,1983,2383,3436575,3391490,57.70280002618887,70.2641022087637
Arizona,4,2015,2015/09,1911,2289,3436575,3391490,55.60769079679623,67.49245906666391
Arizona,4,2015,2015/10,2017,2282,3436575,3391490,58.69215716229095,67.2860601092735
Arizona,4,2015,2015/11,2110,2452,3436575,3391490,61.3983399169231,72.29860621732631
Arizona,4,2015,2015/12,2273,2629,3436575,3391490,66.14143442235365,77.51755128276952
Arizona,4,2016,2016/01,2373,2745,3488176,3442895,68.02982418318342,79.72941376370758
Arizona,4,2016,2016/02,2396,2746,3488176,3442895,68.68919458192477,79.75845908748306
Arizona,4,2016,2016/03,2507,2885,3488176,3442895,71.87137346280693,83.79575909227555
Arizona,4,2016,2016/04,2194,2504,3488176,3442895,62.89820238428336,72.72949073381558
Arizona,4,2016,2016/05,2109,2508,3488176,3442895,60.46139873676099,72.84567202891752
Arizona,4,2016,2016/06,2125,2361,3488176,3442895,60.92009118805932,68.57600943392116
Arizona,4,2016,2016/07,2009,2499,3488176,3442895,57.59457091614643,72.58426411493815
Arizona,4,2016,2016/08,2102,2348,3488176,3442895,60.26072078931797,68.19842022483985
Arizona,4,2016,2016/09,1982,2295,3488176,3442895,56.8205274045805,66.65901806473912
Arizona,4,2016,2016/10,2037,2489,3488176,3442895,58.397282705918506,72.2938108771833
Arizona,4,2016,2016/11,2026,2510,3488176,3442895,58.081931645650904,72.90376267646849
Arizona,4,2016,2016/12,2246,2649,3488176,3442895,64.38895285100293,76.94106268126097
Arizona,4,2017,2017/01,2362,2763,3527969,3488301,66.95070166432868,79.20761425117844
Arizona,4,2017,2017/02,2096,2425,3527969,3488301,59.41095287401902,69.51808344520728
Arizona,4,2017,2017/03,2365,2709,3527969,3488301,67.03573642512166,77.65958270229547
Arizona,4,2017,2017/04,2363,2501,3527969,3488301,66.97904658459301,71.69679451400553
Arizona,4,2017,2017/05,2239,2639,3527969,3488301,63.46427647181707,75.65287513892866
Arizona,4,2017,2017/06,2183,2608,3527969,3488301,61.876960937015035,74.76419036086622
Arizona,4,2017,2017/07,2158,2596,3527969,3488301,61.168337930406985,74.42018335000334
Arizona,4,2017,2017/08,2049,2505,3527969,3488301,58.07874162159588,71.81146351762649
Arizona,4,2017,2017/09,2029,2427,3527969,3488301,57.51184321630944,69.57541794701775
Arizona,4,2017,2017/10,2173,2478,3527969,3488301,61.593511734371816,71.03744774318501
Arizona,4,2017,2017/11,2189,2483,3527969,3488301,62.04703045860097,71.1807839977112
Arizona,4,2017,2017/12,2544,2874,3527969,3488301,72.10947715243529,82.389679101660093
Arizona,4,2018,2018/01,2967,3254,3606307,3565339,82.27252976521412,91.26761859110732
Arizona,4,2018,2018/02,2303,2527,3606307,3565339,63.860342450046545,70.87685070059257
Arizona,4,2018,2018/03,2503,2860,3606307,3565339,69.40618200280785,80.21677602045696
Arizona,4,2018,2018/04,2268,2652,3606307,3565339,62.889820528313315,74.38282867351464
Arizona,4,2018,2018/05,2170,2599,3606307,3565339,60.17235914746027,72.89629401299568
Arizona,4,2018,2018/06,2102,2570,3606307,3565339,58.28677369952142,72.08290712327776
Arizona,4,2018,2018/07,2099,2664,3606307,3565339,58.20358610623,74.71940255891515
Arizona,4,2018,2018/08,2098,2565,3606307,3565339,58.175856908466194,71.94266800436088
Arizona,4,2018,2018/09,2056,2454,3606307,3565339,57.01123060238632,68.82935956440608
Arizona,4,2018,2018/10,2117,2515,3606307,3565339,58.70271166597852,70.54027681519204
Arizona,4,2018,2018/11,2144,2575,3606307,3565339,59.4514000056013,72.22314624219464
Arizona,4,2018,2018/12,2344,2876,3606307,3565339,64.99723955836261,80.66554120099099
Arizona,4,2019,2019/01,2578,3032,3661420,3617297,70.4098409906539,83.8194928423074
Arizona,4,2019,2019/02,2183,2549,3661420,3617297,59.621676835763175,70.4669812846443
Arizona,4,2019,2019/03,2502,2884,3661420,3617297,68.33414358363694,79.72804002546653
Arizona,4,2019,2019/04,2254,2785,3661420,3617297,61.5608152028448,76.99118983041757
Arizona,4,2019,2019/05,2357,2748,3661420,3617297,64.37393142551251,75.96832662620736
Arizona,4,2019,2019/06,2157,2532,3661420,3617297,58.91156982809948,69.99701710973692
Arizona,4,2019,2019/07,2214,2714,3661420,3617297,60.46834288336219,75.02839827639256
Arizona,4,2019,2019/08,2189,2663,3661420,3617297,59.785547683685564,73.61850575167038
Arizona,4,2019,2019/09,2161,2593,3661420,3617297,59.02081706004774,71.68335914911052
Arizona,4,2019,2019/10,2246,2614,3661420,3617297,61.342320738948274,72.26390312987847
Arizona,4,2019,2019/11,2331,2731,3661420,3617297,63.663824417848815,75.49836245129997
Arizona,4,2019,2019/12,2439,2780,3661420,3617297,66.61349968045185,76.85296507309187
Arizona,4,2020,2020/01,2636,3059,3735475,3685926,70.56666153568153,82.99135685306759
Arizona,4,2020,2020/02,2504,2775,3735475,3685926,67.03297438746077,75.28637308508092
Arizona,4,2020,2020/03,2672,3073,3735475,3685926,71.5303943942872,83.37117999655989
Arizona,4,2020,2020/04,2648,3127,3735475,3685926,70.88790582188342,84.83621212145876
Arizona,4,2020,2020/05,2640,3196,3735475,3685926,70.6737429644155,86.7081976143851
Arizona,4,2020,2020/06,2905,3581,3735475,3685926,77.76788761804055,97.15333406042335
Arizona,4,2020,2020/07,3629,4622,3735475,3685926,97.14962621888783,125.39589780152939
Arizona,4,2020,2020/08,2986,3615,3735475,3685926,79.93628654990329,98.07576169461893
Arizona,4,2020,2020/09,2450,2941,3735475,3685926,65.58737509955226,79.7899903579182
Arizona,4,2020,2020/10,2503,3069,3735475,3685926,67.00620403027727,83.26265909841923
Arizona,4,2020,2020/11,2786,3268,3735475,3685926,74.58221511320515,88.66157378091692
Arizona,4,2020,2020/12,3926,5136,3735475,3685926,105.10042230238457,139.34083321260383
Arkansas,5,2010,2010/01,1288,1335,1484281,1431637,86.7760215215313,93.24989505021175
Arkansas,5,2010,2010/02,1136,1164,1484281,1431637,76.53537301899034,81.30552647074643
Arkansas,5,2010,2010/03,1263,1311,1484281,1431637,85.09170433361338,91.5734924425675
Arkansas,5,2010,2010/04,1135,1294,1484281,1431637,76.46800033147362,90.38604059548615
Arkansas,5,2010,2010/05,1144,1170,1484281,1431637,77.07435451912407,81.7246271226575
Arkansas,5,2010,2010/06,1106,1203,1484281,1431637,74.51419239348884,84.02968070816834
Arkansas,5,2010,2010/07,1171,1202,1484281,1431637,78.89341708207543,83.9598305995165
Arkansas,5,2010,2010/08,1059,1218,1484281,1431637,71.34767608020314,85.07743233794601
Arkansas,5,2010,2010/09,1116,1100,1484281,1431637,75.187919268656,76.8351195170284
Arkansas,5,2010,2010/10,1171,1223,1484281,1431637,78.89341708207543,85.42668288120522
Arkansas,5,2010,2010/11,1157,1231,1484281,1431637,77.95019945684139,85.98548375041997
Arkansas,5,2010,2010/12,1380,1339,1484281,1431637,92.97430877306925,93.52929548481913
Arkansas,5,2011,2011/01,1392,1318,1495200,1442779,93.09791332263242,91.35148210502093
Arkansas,5,2011,2011/02,1191,1214,1495200,1442779,79.65489566613162,84.14317092222717
Arkansas,5,2011,2011/03,1314,1299,1495200,1442779,87.88121990369181,90.03457910047207
Arkansas,5,2011,2011/04,1186,1280,1495200,1442779,79.32049224184055,88.71767609592321
Arkansas,5,2011,2011/05,1249,1284,1495200,1442779,83.53397538790797,88.99491883372298
Arkansas,5,2011,2011/06,1169,1154,1495200,1442779,78.18352059925094,79.98452985523078
Arkansas,5,2011,2011/07,1113,1255,1495200,1442779,74.43820224719101,86.98490898467472
Arkansas,5,2011,2011/08,1166,1317,1495200,1442779,77.9828785446763,91.28217142057099
Arkansas,5,2011,2011/09,1105,1158,1495200,1442779,73.9031567683253,80.26177259303053
Arkansas,5,2011,2011/10,1203,1269,1495200,1442779,80.45746388443018,87.95525856697388
Arkansas,5,2011,2011/11,1191,1228,1495200,1442779,79.65489566613162,85.11352050452633
Arkansas,5,2011,2011/12,1298,1300,1495200,1442779,86.8111289459604,90.10388978492202
Arkansas,5,2012,2012/01,1351,1352,1500641,1448490,90.02819461816651,93.3385801765977
Arkansas,5,2012,2012/02,1292,1289,1500641,1448490,86.09654141130358,88.98922326008464
Arkansas,5,2012,2012/03,1342,1335,1500641,1448490,89.42845090864503,92.1649441832529
Arkansas,5,2012,2012/04,1137,1222,1500641,1448490,75.76762196954502,84.36371669807869
Arkansas,5,2012,2012/05,1264,1245,1500641,1448490,84.23067209279235,85.95157715966282
Arkansas,5,2012,2012/06,1110,1193,1500641,1448490,73.96839084098062,82.36163176825522
Arkansas,5,2012,2012/07,1134,1256,1500641,1448490,75.56770739970453,86.71098868476828
Arkansas,5,2012,2012/08,1168,1260,1500641,1448490,77.83340585789672,86.98713833026117
Arkansas,5,2012,2012/09,1132,1252,1500641,1448490,75.43443101981087,86.43483903927539
Arkansas,5,2012,2012/10,1223,1225,1500641,1448490,81.49850630497234,84.57082893219835
Arkansas,5,2012,2012/11,1295,1240,1500641,1448490,86.29645598114406,85.60639010279671
Arkansas,5,2012,2012/12,1384,1416,1500641,1448490,92.22725488641187,97.75697450448398
Arkansas,5,2013,2013/01,1572,1623,1505782,1453591,104.39758212012097,111.65451629791323
Arkansas,5,2013,2013/02,1287,1294,1505782,1453591,85.47053956017538,89.02091441127524
Arkansas,5,2013,2013/03,1402,1382,1505782,1453591,93.10776725980254,95.07488695238207
Arkansas,5,2013,2013/04,1195,1308,1505782,1453591,79.36075740047364,89.98404640645133
Arkansas,5,2013,2013/05,1198,1311,1505782,1453591,79.55998942742043,90.19043183398907
Arkansas,5,2013,2013/06,1170,1229,1505782,1453591,77.70049050925034,84.54923014795772
Arkansas,5,2013,2013/07,1189,1210,1505782,1453591,78.96229334658005,83.24212244021874
Arkansas,5,2013,2013/08,1173,1149,1505782,1453591,77.89972253619713,79.04561874695152
Arkansas,5,2013,2013/09,1074,1148,1505782,1453591,71.32506564695288,78.97682360443893
Arkansas,5,2013,2013/10,1135,1287,1505782,1453591,75.37611686153772,88.53934841368721
Arkansas,5,2013,2013/11,1172,1261,1505782,1453591,77.8333118605482,86.7506747083602
Arkansas,5,2013,2013/12,1317,1351,1505782,1453591,87.46285982964334,92.94223753449216
Arkansas,5,2014,2014/01,1431,1536,1509053,1457316,94.82768332192441,105.39924079609364
Arkansas,5,2014,2014/02,1245,1297,1509053,1457316,82.50207249182102,88.9992287190973
Arkansas,5,2014,2014/03,1325,1369,1509053,1457316,87.80341048326335,93.93981813141419
Arkansas,5,2014,2014/04,1165,1298,1509053,1457316,77.20073450037872,89.06784801649059
Arkansas,5,2014,2014/05,1216,1298,1509053,1457316,80.5803374699232,89.06784801649059
Arkansas,5,2014,2014/06,1068,1226,1509053,1457316,70.7728621857549,84.1272586041737
Arkansas,5,2014,2014/07,1214,1265,1509053,1457316,80.44780402013713,86.80341120251201
Arkansas,5,2014,2014/08,1142,1248,1509053,1457316,75.67659982783906,85.63688314682608
Arkansas,5,2014,2014/09,1179,1189,1509053,1457316,78.12846864888112,81.58834460062197
Arkansas,5,2014,2014/10,1259,1279,1509053,1457316,83.42980664032343,87.76408136601808
Arkansas,5,2014,2014/11,1236,1254,1509053,1457316,81.90567196778377,86.04859893118582
Arkansas,5,2014,2014/12,1323,1405,1509053,1457316,87.67087703347728,96.41011283757264
Arkansas,5,2015,2015/01,1556,1574,1515348,1462856,102.68268410952467,107.59774031073462
Arkansas,5,2015,2015/02,1412,1342,1515348,1462856,93.17991642843756,91.73835292058821
Arkansas,5,2015,2015/03,1319,1467,1515348,1462856,87.0427123010688,100.28328147131364
Arkansas,5,2015,2015/04,1208,1314,1515348,1462856,79.71766221356414,89.82428892522572
Arkansas,5,2015,2015/05,1316,1373,1515348,1462856,86.84473797437948,93.85749520116812
Arkansas,5,2015,2015/06,1200,1225,1515348,1462856,79.18973067572597,83.74029979710922
Arkansas,5,2015,2015/07,1150,1330,1515348,1462856,75.8901585642374,90.91803977971858
Arkansas,5,2015,2015/08,1225,1382,1515348,1462856,80.83951673147027,94.47273005682035
Arkansas,5,2015,2015/09,1189,1248,1515348,1462856,78.46382481119848,85.31256665044269
Arkansas,5,2015,2015/10,1278,1359,1515348,1462856,84.33706316964816,92.90046320348688
Arkansas,5,2015,2015/11,1166,1307,1515348,1462856,76.94602163991374,89.3457729263851
Arkansas,5,2015,2015/12,1285,1392,1515348,1462856,84.79900326525656,95.15632434087838
Arkansas,5,2016,2016/01,1350,1429,1520375,1467873,88.79388308805393,97.3517463704285
Arkansas,5,2016,2016/02,1216,1313,1520375,1467873,79.98026802598044,89.4491553424581
Arkansas,5,2016,2016/03,1364,1448,1520375,1467873,89.71470854230041,98.64613628018228
Arkansas,5,2016,2016/04,1235,1385,1520375,1467873,81.22995971388637,94.35421184257766
Arkansas,5,2016,2016/05,1222,1329,1520375,1467873,80.37490750637178,90.53916789804022
Arkansas,5,2016,2016/06,1204,1320,1520375,1467873,79.19098906519773,89.92603583552528
Arkansas,5,2016,2016/07,1263,1367,1520375,1467873,83.07161062237935,93.12794771754777
Arkansas,5,2016,2016/08,1178,1335,1520375,1467873,77.48088465016855,90.94792260638353
Arkansas,5,2016,2016/09,1226,1267,1520375,1467873,80.63800049329934,86.31536924515949
Arkansas,5,2016,2016/10,1246,1333,1520375,1467873,81.95346542793719,90.81167103693576
Arkansas,5,2016,2016/11,1325,1385,1520375,1467873,87.14955191975663,94.35421184257766
Arkansas,5,2016,2016/12,1496,1520,1520375,1467873,98.39677711091014,103.55119278030183
Arkansas,5,2017,2017/01,1390,1488,1528215,1476064,90.9557882889515,100.80863702386888
Arkansas,5,2017,2017/02,1252,1339,1528215,1476064,81.92564527896926,90.71422377349492
Arkansas,5,2017,2017/03,1450,1481,1528215,1476064,94.88193742372637,100.33440284432112
Arkansas,5,2017,2017/04,1342,1358,1528215,1476064,87.81486898113158,92.00143083226743
Arkansas,5,2017,2017/05,1289,1368,1528215,1476064,84.3467705787471,92.67890823162139
Arkansas,5,2017,2017/06,1247,1330,1528215,1476064,81.59846618440469,90.10449411407636
Arkansas,5,2017,2017/07,1286,1349,1528215,1476064,84.15046312200836,91.39170117284887
Arkansas,5,2017,2017/08,1259,1337,1528215,1476064,82.38369601135966,90.57872829362412
Arkansas,5,2017,2017/09,1242,1348,1528215,1476064,81.2712870898401,91.32395343291348
Arkansas,5,2017,2017/10,1257,1327,1528215,1476064,82.25282437353383,89.90125089427016
Arkansas,5,2017,2017/11,1296,1345,1528215,1476064,84.8048213111375,91.12071021310729
Arkansas,5,2017,2017/12,1559,1649,1528215,1476064,102.01444168523408,111.7160231534676
Arkansas,5,2018,2018/01,1638,1712,1533682,1480143,106.80180115565025,115.66449998412315
Arkansas,5,2018,2018/02,1362,1316,1533682,1480143,88.80589326861761,88.91032825882364
Arkansas,5,2018,2018/03,1268,1457,1533682,1480143,82.67685217665722,98.43643485798331
Arkansas,5,2018,2018/04,1220,1317,1533682,1480143,79.54712906586893,88.977889298534
Arkansas,5,2018,2018/05,1299,1409,1533682,1480143,84.69813168570799,95.19350495188641
Arkansas,5,2018,2018/06,1161,1343,1533682,1480143,75.70017774219167,90.73447633100315
Arkansas,5,2018,2018/07,1225,1327,1533682,1480143,79.87314188990938,89.65349969563752
Arkansas,5,2018,2018/08,1219,1300,1533682,1480143,79.48192650106084,87.82935162345801
Arkansas,5,2018,2018/09,1198,1341,1533682,1480143,78.11267264009098,90.59935425158245
Arkansas,5,2018,2018/10,1265,1395,1533682,1480143,82.48124448223295,94.24765039594148
Arkansas,5,2018,2018/11,1299,1394,1533682,1480143,84.69813168570799,94.18008935623112
Arkansas,5,2018,2018/12,1393,1478,1533682,1480143,90.82717277766838,99.85521669190072
Arkansas,5,2019,2019/01,1449,1512,1536188,1481616,94.32439258736561,102.05073379337156
Arkansas,5,2019,2019/02,1320,1446,1536188,1481616,85.92698289532271,97.59613827064503
Arkansas,5,2019,2019/03,1421,1596,1536188,1481616,92.50169901079816,107.72021900411443
Arkansas,5,2019,2019/04,1294,1418,1536188,1481616,84.23448171708151,95.70630986706406
Arkansas,5,2019,2019/05,1246,1446,1536188,1481616,81.1098641572516,97.59613827064503
Arkansas,5,2019,2019/06,1172,1343,1536188,1481616,76.29274541918046,90.64426950032937
Arkansas,5,2019,2019/07,1186,1434,1536188,1481616,77.20409220746419,96.78621181196748
Arkansas,5,2019,2019/08,1175,1411,1536188,1481616,76.48803401666983,95.23385276616884
Arkansas,5,2019,2019/09,1222,1351,1536188,1481616,79.54755537733662,91.18422047278108
Arkansas,5,2019,2019/10,1304,1399,1536188,1481616,84.88544370871274,94.42392630749129
Arkansas,5,2019,2019/11,1375,1426,1536188,1481616,89.50727384929449,96.24626083951577
Arkansas,5,2019,2019/12,1477,1465,1536188,1481616,96.14708616393305,98.87852183021782
Arkansas,5,2020,2020/01,1397,1555,1543666,1486856,90.49885143547891,104.58309345356915
Arkansas,5,2020,2020/02,1413,1442,1543666,1486856,91.53534508112506,96.98316447591428
Arkansas,5,2020,2020/03,1354,1519,1543666,1486856,87.7132747628049,102.16187714210388
Arkansas,5,2020,2020/04,1295,1424,1543666,1486856,83.89120444448476,95.77255632018165
Arkansas,5,2020,2020/05,1321,1494,1543666,1486856,85.57550661865973,100.48047692580855
Arkansas,5,2020,2020/06,1384,1578,1543666,1486856,89.65670034839142,106.12998165256084
Arkansas,5,2020,2020/07,1435,1699,1543666,1486856,92.96052384388851,114.26795869943021
Arkansas,5,2020,2020/08,1627,1707,1543666,1486856,105.39844759164224,114.8060067686447
Arkansas,5,2020,2020/09,1510,1675,1543666,1486856,97.81908780785481,112.65381449178669
Arkansas,5,2020,2020/10,1732,1746,1543666,1486856,112.20043714119505,117.42899110606541
Arkansas,5,2020,2020/11,1803,1907,1543666,1486856,116.79987769374982,128.2572084990073
Arkansas,5,2020,2020/12,2022,2069,1543666,1486856,130.9868844685314,139.152681900601
California,6,2010,2010/01,10648,10607,18736126,18517830,56.83138552761654,57.27992966778505
California,6,2010,2010/02,9492,9460,18736126,18517830,50.66148679828477,51.08589937373871
California,6,2010,2010/03,10651,10502,18736126,18517830,56.84739737553003,56.71290858594123
California,6,2010,2010/04,9667,9851,18736126,18517830,51.59551125990506,53.19737787850952
California,6,2010,2010/05,9651,10024,18736126,18517830,51.51011473769978,54.131612613356964
California,6,2010,2010/06,8991,9262,18736126,18517830,47.98750819673181,50.01665961940465
